Link,ID,593a,593b,510a,510c,THE ONLY ONE,,Notes,More notes
https://muscat.rism.info/admin/sources/1001055228,1001055228,Print,Libretto,,,D-MZp,Locus 12 Nr. 1664,,
https://muscat.rism.info/admin/sources/1001055280,1001055280,Print,Libretto,,,D-MZp,Locus 12 Nr. 1663,,
https://muscat.rism.info/admin/sources/1001055282,1001055282,Print,Libretto,,,D-MZp,Locus 12 Nr. 1662,,
https://muscat.rism.info/admin/sources/1001055290,1001055290,Print,Libretto,,,D-MZp,Locus 12 Nr. 1661,,
https://muscat.rism.info/admin/sources/1001055293,1001055293,Print,Libretto,,,D-MZp,Locus 12 Nr. 1660,,
https://muscat.rism.info/admin/sources/1001055305,1001055305,Print,Libretto,,,D-MZp,Locus 12 Nr. 1659a,,
https://muscat.rism.info/admin/sources/1001055306,1001055306,Print,Libretto,,,D-MZp,Locus 12 Nr. 1659,,
https://muscat.rism.info/admin/sources/1001055309,1001055309,Print,Libretto,,,D-MZp,Locus 12 Nr. 1658,,
https://muscat.rism.info/admin/sources/1001055312,1001055312,Print,Libretto,,,D-MZp,Locus 12 Nr. 1657,,
https://muscat.rism.info/admin/sources/1001055318,1001055318,Print,Libretto,,,D-MZp,Locus 12 Nr. 1656,,
https://muscat.rism.info/admin/sources/1001055342,1001055342,Print,Notated music,,,D-B,Mus. 10591,,
https://muscat.rism.info/admin/sources/1001055352,1001055352,Print,Libretto,,,D-MZp,Locus 12 Nr. 1655,,
https://muscat.rism.info/admin/sources/1001055354,1001055354,Print,Libretto,,,D-MZp,Locus 12 Nr. 1563,,
https://muscat.rism.info/admin/sources/1001055365,1001055365,Print,Libretto,,,D-MZp,Locus 12 Nr. 1652,,
https://muscat.rism.info/admin/sources/1001055368,1001055368,Print,Libretto,,,D-MZp,Locus 12 Nr. 155,,
https://muscat.rism.info/admin/sources/1001055369,1001055369,Print,Libretto,,,D-MZp,Locus 12 Nr. 1650,,
https://muscat.rism.info/admin/sources/1001055374,1001055374,Print,Libretto,,,D-MZp,Locus 12 Nr. 1641,,
https://muscat.rism.info/admin/sources/1001055441,1001055441,Print,Notated music,,,A-ISCHlv,297,,
https://muscat.rism.info/admin/sources/1001055442,1001055442,Print,Notated music,,,A-ISCHlv,298,,
https://muscat.rism.info/admin/sources/1001055449,1001055449,Print,Libretto,,,D-MZp,Locus 12 Nr. 1642,,
https://muscat.rism.info/admin/sources/1001055451,1001055451,Print,Libretto,,,D-MZp,Locus 12 Nr. 1642a,,
https://muscat.rism.info/admin/sources/1001055455,1001055455,Print,Libretto,,,D-MZp,Locus 12 Nr. 1643,,
https://muscat.rism.info/admin/sources/1001055460,1001055460,Print,Libretto,,,D-MZp,Locus 12 Nr. 1644,,
https://muscat.rism.info/admin/sources/1001055462,1001055462,Print,Libretto,,,D-MZp,Locus 12 Nr. 1645,,
https://muscat.rism.info/admin/sources/1001055466,1001055466,Print,Libretto,,,D-MZp,Locus 12 Nr. 1646,,
https://muscat.rism.info/admin/sources/1001055469,1001055469,Print,Libretto,,,D-MZp,Locus 12 Nr. 1646a,,
https://muscat.rism.info/admin/sources/1001055476,1001055476,Print,Libretto,,,D-MZp,Locus 12 Nr. 1647,,
https://muscat.rism.info/admin/sources/1001055477,1001055477,Print,Libretto,,,D-MZp,Locus 12 Nr. 1648,,
https://muscat.rism.info/admin/sources/1001055478,1001055478,Print,Notated music,,,A-ISCHlv,299,,
https://muscat.rism.info/admin/sources/1001055573,1001055573,Print,Notated music,,,A-ISCHlv,303,,
https://muscat.rism.info/admin/sources/1001055576,1001055576,Print,Notated music,,,A-ISCHlv,304,,
https://muscat.rism.info/admin/sources/1001055578,1001055578,Print,Notated music,,,A-ISCHlv,305,,
https://muscat.rism.info/admin/sources/1001055709,1001055709,Print,Notated music,,,A-ISCHlv,306,,
https://muscat.rism.info/admin/sources/1001055710,1001055710,Print,Notated music,,,A-ISCHlv,307,,
https://muscat.rism.info/admin/sources/1001055711,1001055711,Print,Notated music,,,A-ISCHlv,308,,
https://muscat.rism.info/admin/sources/1001055712,1001055712,Print,Notated music,,,A-ISCHlv,309,,
https://muscat.rism.info/admin/sources/1001055713,1001055713,Print,Notated music,,,A-ISCHlv,310,,
https://muscat.rism.info/admin/sources/1001055716,1001055716,Print,Notated music,,,A-ISCHlv,312,,
https://muscat.rism.info/admin/sources/1001055784,1001055784,Print,Notated music,,,RA-Ccsj,O030.01,,
https://muscat.rism.info/admin/sources/1001055809,1001055809,Print,Notated music,,,RA-Ccsj,O022.01-pra.02,,
https://muscat.rism.info/admin/sources/1001055815,1001055815,Print,Notated music,,,RA-Ccsj,D013.01,,
https://muscat.rism.info/admin/sources/1001055822,1001055822,Print,Notated music,,,A-Ww,[no indication],,
https://muscat.rism.info/admin/sources/1001055973,1001055973,Print,Notated music,,,D-B,DMS 0. 54353,,
https://muscat.rism.info/admin/sources/1001055980,1001055980,Print,Notated music,,,D-B,Mus. 0. 16890,,
https://muscat.rism.info/admin/sources/1001056028,1001056028,Print,Notated music,,,A-Wn,M. S. 16848 (V),,
https://muscat.rism.info/admin/sources/1001056030,1001056030,Print,Notated music,,,A-Wn,M. S. 40615,,
https://muscat.rism.info/admin/sources/1001056105,1001056105,Print,Notated music,,,D-WRtl,Mus. IV d 21|a,,
https://muscat.rism.info/admin/sources/1001056182,1001056182,Print,Notated music,,,A-Wgm,VIII 9219,,
https://muscat.rism.info/admin/sources/1001056453,1001056453,Print,Notated music,,,A-M,VI 780 b,,
https://muscat.rism.info/admin/sources/1001056607,1001056607,Print,Notated music,,,A-WIL,1436,,
https://muscat.rism.info/admin/sources/1001057471,1001057471,Print,Notated music,,,D-SPlb,Mus. D 129/1-5,,
https://muscat.rism.info/admin/sources/1001057477,1001057477,Print,Notated music,,,D-B,DMS 12330,,
https://muscat.rism.info/admin/sources/1001057480,1001057480,Print,Notated music,,,D-B,Nachl. Tappert V. 41|d,,
https://muscat.rism.info/admin/sources/1001057482,1001057482,Print,Notated music,,,D-B,DMS 209440,,
https://muscat.rism.info/admin/sources/1001057688,1001057688,Print,Notated music,,,D-DEsa,ATD-MUS 1905,,
https://muscat.rism.info/admin/sources/1001058592,1001058592,Print,Notated music,,,A-Wn,M. S. 40643,,
https://muscat.rism.info/admin/sources/1001058737,1001058737,Print,Notated music,,,A-ISCHlv,313,,
https://muscat.rism.info/admin/sources/1001058738,1001058738,Print,Notated music,,,A-ISCHlv,314,,
https://muscat.rism.info/admin/sources/1001058746,1001058746,Other,Other,,,A-ISCHlv,317,,
https://muscat.rism.info/admin/sources/1001058748,1001058748,Other,Other,,,A-ISCHlv,318,,
https://muscat.rism.info/admin/sources/1001058753,1001058753,Print,Notated music,,,A-ISCHlv,319,,
https://muscat.rism.info/admin/sources/1001058755,1001058755,Print,Notated music,,,A-ISCHlv,321,,
https://muscat.rism.info/admin/sources/1001058760,1001058760,Print,Notated music,,,A-ISCHlv,325,,
https://muscat.rism.info/admin/sources/1001058766,1001058766,Print,Notated music,,,A-ISCHlv,327,,
https://muscat.rism.info/admin/sources/1001058772,1001058772,Print,Notated music,,,A-ISCHlv,328,,
https://muscat.rism.info/admin/sources/1001058773,1001058773,Print,Notated music,,,A-ISCHlv,329,,
https://muscat.rism.info/admin/sources/1001058775,1001058775,Print,Notated music,,,A-ISCHlv,330,,
https://muscat.rism.info/admin/sources/1001058879,1001058879,Print,Notated music,,,A-ISCHlv,331,,
https://muscat.rism.info/admin/sources/1001058896,1001058896,Print,Notated music,,,A-ISCHlv,332,,
https://muscat.rism.info/admin/sources/1001058898,1001058898,Print,Notated music,,,A-ISCHlv,333,,
https://muscat.rism.info/admin/sources/1001058899,1001058899,Print,Notated music,,,A-ISCHlv,334,,
https://muscat.rism.info/admin/sources/1001058904,1001058904,Print,Notated music,,,A-ISCHlv,335,,
https://muscat.rism.info/admin/sources/1001058908,1001058908,Print,Notated music,,,A-ISCHlv,336,,
https://muscat.rism.info/admin/sources/1001058910,1001058910,Print,Notated music,,,A-ISCHlv,337,,
https://muscat.rism.info/admin/sources/1001058914,1001058914,Print,Notated music,,,A-ISCHlv,338,,
https://muscat.rism.info/admin/sources/1001058918,1001058918,Print,Notated music,,,A-ISCHlv,339,,
https://muscat.rism.info/admin/sources/1001058919,1001058919,Print,Notated music,,,A-ISCHlv,342,,
https://muscat.rism.info/admin/sources/1001058948,1001058948,Print,Notated music,,,A-Wn,M. S. 15518,,
https://muscat.rism.info/admin/sources/1001059019,1001059019,Print,Notated music,,,A-A,549,,
https://muscat.rism.info/admin/sources/1001059058,1001059058,Print,Notated music,,,A-A,557,,
https://muscat.rism.info/admin/sources/1001059125,1001059125,Print,Notated music,,,A-Wn,M. S. 40646,,
https://muscat.rism.info/admin/sources/1001059127,1001059127,Print,Notated music,,,CZ-Pu,[no shelf mark indicated],,
https://muscat.rism.info/admin/sources/1001059458,1001059458,Print,Notated music,,,A-Wn,S. A. 68.3 A. 31 (I),,
https://muscat.rism.info/admin/sources/1001059468,1001059468,Print,Notated music,,,A-HE,VI d 2,,
https://muscat.rism.info/admin/sources/1001059593,1001059593,Print,Notated music,,,D-B,DMS 0.24651,,
https://muscat.rism.info/admin/sources/1001059810,1001059810,Print,Notated music,,,CZ-Pu,[No shelf mark indicated],,
https://muscat.rism.info/admin/sources/1001059890,1001059890,Print,Libretto,,,D-MZp,Locus 12 Nr. 1640,,
https://muscat.rism.info/admin/sources/1001059891,1001059891,Print,Libretto,,,D-MZp,Locus 12 Nr. 1640,,
https://muscat.rism.info/admin/sources/1001059895,1001059895,Print,Libretto,,,D-MZp,Locus 12 Nr. 1666b,,
https://muscat.rism.info/admin/sources/1001059960,1001059960,Print,Notated music,,,A-M,VI 859,,
https://muscat.rism.info/admin/sources/1001059964,1001059964,Print,Notated music,,,CZ-Pu,[shelf mark not indicated],,
https://muscat.rism.info/admin/sources/1001060063,1001060063,Print,Notated music,,,A-Wn,S. A. 68.3 A. 31 (III),,
https://muscat.rism.info/admin/sources/1001060324,1001060324,Print,Notated music,,,A-Wn,S. A. 68.3 A. 31 (II),,
https://muscat.rism.info/admin/sources/1001060391,1001060391,Print,Notated music,,,D-B,DMS 12333,,
https://muscat.rism.info/admin/sources/1001060437,1001060437,Print,Notated music,,,A-Wn,M. S. 16335,,
https://muscat.rism.info/admin/sources/1001060457,1001060457,Print,Notated music,,,A-Wn,S. A. 86. D. 10 (VII),,
https://muscat.rism.info/admin/sources/1001060603,1001060603,Print,Notated music,,,A-Wn,S. A. 86. D. 10 (VI),,
https://muscat.rism.info/admin/sources/1001060634,1001060634,Print,Notated music,,,A-Wn,S. A. 86. D. 10 (V),,
https://muscat.rism.info/admin/sources/1001060922,1001060922,Print,Notated music,,,D-B,Mus. 0. 16251,,
https://muscat.rism.info/admin/sources/1001060990,1001060990,Print,Notated music,,,D-B,DMS 0. 19240,,
https://muscat.rism.info/admin/sources/1001061057,1001061057,Print,Notated music,,,A-Wgm,VII 15582,,
https://muscat.rism.info/admin/sources/1001061063,1001061063,Print,Notated music,,,A-Wgm,VII 3241,,
https://muscat.rism.info/admin/sources/1001061066,1001061066,Print,Notated music,,,A-Wgm,VII 15580,,
https://muscat.rism.info/admin/sources/1001061203,1001061203,Print,Notated music,,,A-Wgm,VIII 15577,,
https://muscat.rism.info/admin/sources/1001061350,1001061350,Print,Notated music,,,A-Ww,[no signatur indicated],,
https://muscat.rism.info/admin/sources/1001061351,1001061351,Print,Notated music,,,A-Ww,[no shelfmark indicated],,
https://muscat.rism.info/admin/sources/1001061352,1001061352,Print,Notated music,,,A-Wn,M. S. 69658,,
https://muscat.rism.info/admin/sources/1001061703,1001061703,Print,Notated music,,,HR-PORzm,ZMP 11928,,
https://muscat.rism.info/admin/sources/1001061724,1001061724,Print,Notated music,,,HR-PORzm,ZMP 11929,,
https://muscat.rism.info/admin/sources/1001062112,1001062112,Print,Notated music,,,UA-LVs,7653-2пр | муз.,,
https://muscat.rism.info/admin/sources/1001062205,1001062205,Print,Notated music,,,UA-LVs,muz. 427,,
https://muscat.rism.info/admin/sources/1001062210,1001062210,Print,Notated music,,,A-Wgm,XIV 48337,,
https://muscat.rism.info/admin/sources/1001064380,1001064380,Print,Libretto,,,D-MZp,ohne Signatur,,
https://muscat.rism.info/admin/sources/1001064412,1001064412,Print,Notated music,,,RA-Ccsj,O003.01,,
https://muscat.rism.info/admin/sources/1001064451,1001064451,Print,Notated music,,,RA-Ccsj,O037.01,,
https://muscat.rism.info/admin/sources/1001064463,1001064463,Print,Notated music,,,RA-Ccsj,O041.01,,
https://muscat.rism.info/admin/sources/1001064490,1001064490,Print,Notated music,,,RA-Ccsj,O039.01,,
https://muscat.rism.info/admin/sources/1001064493,1001064493,Print,Notated music,,,RA-Ccsj,O040.01,,
https://muscat.rism.info/admin/sources/1001064494,1001064494,Print,Notated music,,,RA-Ccsj,O007.01a,,
https://muscat.rism.info/admin/sources/1001064503,1001064503,Print,Notated music,,,D-Dl,Mus.4803.T.500,,
https://muscat.rism.info/admin/sources/1001064504,1001064504,Print,Notated music,,,D-Dl,Mus.4803.T.501,,
https://muscat.rism.info/admin/sources/1001064505,1001064505,Print,Notated music,,,D-Dl,Mus.4803.T.502,,
https://muscat.rism.info/admin/sources/1001064823,1001064823,Print,Notated music,,,PL-Wnifc,6582/n,,
https://muscat.rism.info/admin/sources/1001065479,1001065479,Print,Notated music,,,PL-Wnifc,6585/n,,
https://muscat.rism.info/admin/sources/1001065509,1001065509,Print,Notated music,,,PL-Wnifc,6586/n,,
https://muscat.rism.info/admin/sources/1001065520,1001065520,Print,Notated music,,,PL-Wnifc,6587/n,,
https://muscat.rism.info/admin/sources/1001065786,1001065786,Print,Notated music,,,A-ISCHlv,346,,
https://muscat.rism.info/admin/sources/1001065787,1001065787,Print,Notated music,,,A-ISCHlv,347,,
https://muscat.rism.info/admin/sources/1001065788,1001065788,Print,Libretto,,,A-ISCHlv,348,,
https://muscat.rism.info/admin/sources/1001065789,1001065789,Other,Other,,,A-ISCHlv,349,,
https://muscat.rism.info/admin/sources/1001065790,1001065790,Print,Libretto,,,A-ISCHlv,350,,
https://muscat.rism.info/admin/sources/1001065792,1001065792,Print,Libretto,,,A-ISCHlv,351,,
https://muscat.rism.info/admin/sources/1001065794,1001065794,Print,Libretto,,,A-ISCHlv,352,,
https://muscat.rism.info/admin/sources/1001065795,1001065795,Print,Libretto,,,A-ISCHlv,353,,
https://muscat.rism.info/admin/sources/1001065796,1001065796,Print,Libretto,,,A-ISCHlv,354,,
https://muscat.rism.info/admin/sources/1001065819,1001065819,Print,Notated music,,,A-ISCHlv,355,,
https://muscat.rism.info/admin/sources/1001065826,1001065826,Print,Notated music,,,A-ISCHlv,356,,
https://muscat.rism.info/admin/sources/1001065831,1001065831,Print,Notated music,,,A-ISCHlv,357,,
https://muscat.rism.info/admin/sources/1001065835,1001065835,Print,Notated music,,,A-ISCHlv,358,,
https://muscat.rism.info/admin/sources/1001065838,1001065838,Print,Notated music,,,A-ISCHlv,359,,
https://muscat.rism.info/admin/sources/1001065857,1001065857,Print,Notated music,,,A-ISCHlv,361,,
https://muscat.rism.info/admin/sources/1001065859,1001065859,Print,Notated music,,,A-ISCHlv,362,,
https://muscat.rism.info/admin/sources/1001065866,1001065866,Print,Notated music,,,A-ISCHlv,363,,
https://muscat.rism.info/admin/sources/1001065878,1001065878,Print,Libretto,,,A-ISCHlv,364,,
https://muscat.rism.info/admin/sources/1001065881,1001065881,Print,Libretto,,,A-ISCHlv,365,,
https://muscat.rism.info/admin/sources/1001065929,1001065929,Print,Notated music,,,PL-Wnifc,6593/n,,
https://muscat.rism.info/admin/sources/1001066025,1001066025,Print,Notated music,,,A-Wgm,XI 49871,,
https://muscat.rism.info/admin/sources/1001066076,1001066076,Print,Notated music,,,PL-Wnifc,6597/n,,
https://muscat.rism.info/admin/sources/1001066155,1001066155,Print,Notated music,,,A-Wn,M. S. 40629,,
https://muscat.rism.info/admin/sources/1001066157,1001066157,Print,Notated music,,,A-Wn,M. S. 5332,,
https://muscat.rism.info/admin/sources/1001066194,1001066194,Print,Notated music,,,A-Wn,M. S. 35762,,
https://muscat.rism.info/admin/sources/1001066232,1001066232,Print,Notated music,,,A-ISCHlv,367,,
https://muscat.rism.info/admin/sources/1001066472,1001066472,Print,Notated music,,,A-ISCHlv,370,,
https://muscat.rism.info/admin/sources/1001066473,1001066473,Print,Notated music,,,A-ISCHlv,371,,
https://muscat.rism.info/admin/sources/1001066474,1001066474,Print,Notated music,,,A-ISCHlv,372,,
https://muscat.rism.info/admin/sources/1001066475,1001066475,Print,Notated music,,,A-ISCHlv,373,,
https://muscat.rism.info/admin/sources/1001066478,1001066478,Print,Notated music,,,A-ISCHlv,374,,
https://muscat.rism.info/admin/sources/1001066479,1001066479,Print,Notated music,,,A-ISCHlv,375,,
https://muscat.rism.info/admin/sources/1001066480,1001066480,Print,Notated music,,,A-ISCHlv,376,,
https://muscat.rism.info/admin/sources/1001066485,1001066485,Print,Notated music,,,A-ISCHlv,378,,
https://muscat.rism.info/admin/sources/1001066490,1001066490,Print,Notated music,,,A-ISCHlv,380,,
https://muscat.rism.info/admin/sources/1001066554,1001066554,Print,Notated music,,,A-Wn,M. S. 20377,,
https://muscat.rism.info/admin/sources/1001066556,1001066556,Print,Notated music,,,CZ-Pu,[no shelf mark indicated],,
https://muscat.rism.info/admin/sources/1001066581,1001066581,Print,Notated music,,,A-ISCHlv,384,,
https://muscat.rism.info/admin/sources/1001066583,1001066583,Print,Notated music,,,A-ISCHlv,386,,
https://muscat.rism.info/admin/sources/1001066584,1001066584,Print,Notated music,,,A-ISCHlv,387,,
https://muscat.rism.info/admin/sources/1001066586,1001066586,Print,Libretto,,,A-ISCHlv,388,,
https://muscat.rism.info/admin/sources/1001066587,1001066587,Print,Libretto,,,A-ISCHlv,390,,
https://muscat.rism.info/admin/sources/1001066590,1001066590,Print,Notated music,,,A-ISCHlv,385,,
https://muscat.rism.info/admin/sources/1001066591,1001066591,Print,Libretto,,,A-ISCHlv,389,,
https://muscat.rism.info/admin/sources/1001066594,1001066594,Print,Libretto,,,A-ISCHlv,391,,
https://muscat.rism.info/admin/sources/1001066605,1001066605,Print,Libretto,,,A-ISCHlv,392,,
https://muscat.rism.info/admin/sources/1001066685,1001066685,Print,Notated music,,,A-M,VI 831,,
https://muscat.rism.info/admin/sources/1001066888,1001066888,Print,Notated music,,,PL-Wnifc,6599/n,,
https://muscat.rism.info/admin/sources/1001066983,1001066983,Print,Notated music,,,A-ISCHlv,402,,
https://muscat.rism.info/admin/sources/1001067115,1001067115,Print,Notated music,,,PL-Wnifc,6600/n,,
https://muscat.rism.info/admin/sources/1001067231,1001067231,Print,Notated music,,,PL-Wnifc,6604/n,,
https://muscat.rism.info/admin/sources/1001067290,1001067290,Print,Notated music,,,PL-Wnifc,6605/n,,
https://muscat.rism.info/admin/sources/1001067588,1001067588,Print,Notated music,,,A-Wgm,IX 8983,,
