ID,Incipitnr,PIKaDo 823,PIKaDo 824
201004050, 1.4.1, c;3/4;c, 
201004050, 1.19.1, c;3/4, 
201004055, 1.1.1, 3/4;c, 
201004055, 1.2.1, c;c/, 
201004055, 1.8.1, 2/4;c, 
201004057, 1.1.1, c;c;12/8;c, 
201004062, 1.1.1, c;3/8;c;3/8;c, 
201004072, 1.1.1, c/;2/4, 
201004078, 1.7.1, 2/4;c;3/4, 
201004134, 1.12.1, c;3/8, 2/4
201004134, 1.41.1, c;3/8, 
201004134, 1.80.1, c;3/8, 2/4
201004137, 1.1.1, c;6/8;2/4, 
201004137, 1.3.2, 2/4;c, 
201004137, 1.4.1, 3/4;2/4;3/4, 
201004137, 1.9.1, 3/4;c;2/4, 
201004137, 1.12.1, c;6/8, 
201004142, 1.1.1, c;3/4, 
201004143, 1.1.1, 3/2;c, 
201004145, 1.1.1, c;3/2;c;3/2, 
201004151, 1.1.1, c;3/4;c, 
201004162, 1.1.1, 3/2;c, 
201004163, 1.1.1, c;3/2;c, 
201004164, 1.1.1, c;3/2;c, 
201004165, 1.13.1, c/;3/2, 
201004165, 1.15.1, 3/4;c/, 
201004166, 1.7.1, c;3/8;c, 
201004166, 1.8.1, c;2/4, 
201004180, 1.1.1, c/;6/8;c, 
201004181, 1.4.1, 6/8;2/4;6/8, 
201004181, 1.11.1, c/;c/;2/4, 
201004181, 1.13.1, c;3/4, 
201004182, 1.5.1, c;c/, 
201004182, 1.9.1, c;c/;3/8, 
201004184, 1.3.1, c/;3/2;c/;3/2;c/, 4/2;3/1;4/2;3/1;4/2
201004189, 1.1.1, c;o, 4/4;3/1
201004191, 1.1.1, c;o;c;o;c, 4/4;3/1;4/4;3/1;4/4
201004211, 1.22.1, c;3/4;c/, 
201004211, 1.31.1, c;6/8, 
201004211, 1.38.1, c/;3/4;c/, 
201004227, 1.4.1, 3/8;c;c, 
201004236, 1.1.1, c;c/, 
201004237, 1.1.1, 3/4;c/, 
201004238, 1.1.1, c/;3/4, 
201004253, 1.8.1, c;3/4, 
201004253, 1.8.2, c;3/4, 
201004256, 1.9.2, c/;3/8, 
201004257, 1.3.1, 2/4;2/4;2/4;c, 
201004257, 1.8.1, c;3/4;6/8;c, 
201004261, 1.1.1, 3/4;c, 
201004265, 1.6.1, 2/4;c, 
201004265, 1.19.1, 3/8;6/8, 
201004265, 1.28.1, 6/8;3/4, 
201004265, 1.40.1, c;2/4;c, 
201004291, 1.3.1, 3/4;3/4, 
201004292, 1.4.1, c;3/4, 
201004292, 1.26.1, c;3/4;c, 
201004293, 1.1.1, c;3/8;c, 
201004318, 1.2.1, 3/4;c;3/4;c, 
201004330, 1.7.1, c;3/8, 
201004330, 1.11.1, c;3/8, 
201004332, 1.28.1, 3/8;c, 
201004332, 1.29.1, c;3/8, 
201004332, 1.29.2, c;3/8, 
201004332, 1.36.1, c;c/, 
201004332, 1.36.2, c;c/, 
201004332, 1.63.1, 2/4;3/8, 
201004334, 1.1.1, 3/4;c;3/8;c, 
201004334, 1.8.1, 3/4;2/4;c;3/4, 
201004334, 1.12.1, c;3/4, 
201004334, 1.12.2, c;3/4;c;3/4, 
201004334, 1.17.1, c;3/4;c;3/4, 
201004335, 1.1.1, 3/4;c, 
201004335, 1.9.1, 6/8;2/4;6/8, 
201004335, 1.15.1, c/;2/4, 
201004335, 1.20.1, c;c/, 
201004335, 1.35.2, 3/4;c/, 
201004526, 1.1.1, 2/4;3/4;6/8, 
201004526, 1.5.1, 6/8;6/8;2/4;c;6/8, 
201004526, 1.6.1, c;c;9/8;2/4, 
201004526, 1.8.1, 3/4;c, 
201004526, 1.9.1, 3/4;6/8;3/4;c;c/;3/4, 
201004526, 1.11.1, c;c;3/4;c;c;3/4;c;6/8;c;6/8, 
201004526, 1.16.1, c;3/4;c;6/8, 
201004527, 1.25.1, c/;c;3/8;c/, 
201004528, 1.1.1, 3/4;c/, 
201004528, 1.2.1, 3/4;c;c;2/4;2/4, 
201004528, 1.2.2, 3/4;c;2/4, 
201004528, 1.9.1, c;3/4;c;2/4;c, 
201004528, 1.12.1, 3/4;c, 
201004528, 1.17.1, c;3/4;c, 
201004528, 1.25.1, c;2/4, 
201004540, 1.1.1, c;6/4;c, 
201004546, 1.1.1, 6/8;c, 
201004546, 1.2.1, c;3/8;3/4, 
201004546, 1.5.1, c;c;c;3/4;2/4;2/4;2/4;2/4;3/8;2/4, 
201004546, 1.7.1, c;c;3/8, 
201004546, 1.10.1, 6/8;c;3/4;c, 
201004547, 1.2.1, 2/4;c, 
201004548, 1.2.1, 2/4;6/8, 
201004548, 1.3.1, c;c;c/;c, 
201004548, 1.7.1, c;6/8, 
201004548, 1.8.1, c;6/8;c;6/8, 
201004548, 1.10.1, 6/8;2/4;6/8;2/4, 
201004548, 1.13.1, c;3/8;c;3/8, 
201004548, 1.17.1, c;c;3/4;c/, 
201004550, 1.1.1, 3/4;c, 
201004550, 1.2.1, 3/4;c;6/8, 
201004550, 1.3.1, c;3/4;c;3/4;6/8;6/8, 
201004550, 1.4.1, 3/4;2/4;3/4, 
201004620, 1.1.1, 2/4;3/8;2/4, 
201004621, 1.1.1, c;3/8;c, 
201004652, 1.1.1, 2/4;3/4, 
201004654, 1.2.1, c;5/4;2/4;c, 
201004654, 1.4.1, c;3/4, 
201004654, 1.5.1, c/;c, 
201004655, 1.2.1, c;5/4;2/4;c, 
201004655, 1.4.1, c;3/4, 
201004655, 1.5.1, c/;c, 
201004657, 1.2.1, c;5/4;2/4;c, 
201004657, 1.4.1, c;3/4, 
201004657, 1.5.1, c/;c, 
201004658, 1.6.1, 3/4;c;3/4, 
201004660, 1.2.1, c;3/4, 
201004660, 1.2.2, c;3/4, 
201004660, 1.5.1, 9/8;2/4;9/8;3/8;3/8;6/8, 
201004660, 1.9.1, 3/4;3/4;12/8;3/4, 
201004660, 1.10.1, c;3/4;c;3/4;3/4;c;3/4, 
201004660, 1.11.1, c;3/4;c/, 
201004661, 1.1.1, c;2/4, 
201004667, 1.1.1, 2/4;2/4;6/8;2/4, 
201004675, 1.1.1, 3/4;c;3/4, 
201004693, 1.1.1, 6/8;12/8, 
201004703, 1.1.1, 12/8;c;12/8;c;12/8, 
201004709, 1.4.1, 12/8;2/4, 
201004711, 1.9.1, 2/4;6/8, 
201004711, 1.38.1, c;c;3/4;c, 
201004711, 1.43.1, 3/8;c;3/8;c;3/8, 
201004733, 1.1.1, c;3/4;c;3/4, 
201004744, 1.10.1, c;3/4;c, 
201004744, 1.12.1, c;c;3/4;c, 
201004750, 1.1.1, c;c;c;3/8, 
201004767, 1.18.1, c;3/4, 
201004767, 1.24.1, 3/4;c;3/4, 2/4
201004767, 1.32.1, c;3/8, 
201004767, 1.34.1, c;3/4, 
201004773, 1.20.1, c/;c/;6/8;c;c;c, 
201004773, 1.24.1, c;c;3/4, 
201004811, 1.1.1, c/;3/4, 
201004811, 1.12.1, c;3/2, 
201004811, 1.14.1, 3/4;c/, 
201004813, 1.4.1, c;3/4;c, 
201004813, 1.7.1, 3/4;2/4;3/4, 
201004813, 1.7.2, 3/4;2/4;3/4, 
201004813, 1.9.1, c;3/8;c, 
201004814, 1.2.1, 3/4;c, 
201004816, 1.6.1, 3/8;c;3/8;c, 
201004817, 1.19.1, c;3/4, 
201004817, 1.27.1, 2/4;c, 
201004906, 1.9.1, c;3/4;c, 
201004908, 1.7.1, 3/8;c;3/8;c, 
201004908, 1.12.1, 3/4;c;3/4;c;c, 
201004909, 1.9.1, 6/8;c, 
201004910, 1.1.1, c/;c/, 4/2
201004913, 1.4.1, 3/4;c/, 
201004915, 1.3.1, c;3/8, 
201004918, 1.1.1, 3/2;c, 
201004919, 1.1.1, 3/8;c, 
201004928, 1.15.1, c/;3/4;c/;3/4;c/, 4/2
201004933, 1.1.1, 3/4;6/8;2/4, 
201004936, 1.1.1, c;3/4, 
201004938, 1.1.1, c;3/8, 
201004952, 1.1.1, c;3/4;2/4;6/8, 
201004955, 1.1.1, c;c/, 
201004960, 1.1.1, 6/8;c/, 
201004964, 1.1.1, c;3/2;c, 
201004981, 1.5.1, c/;c, 
201004982, 1.6.1, c;c/;c;c/, 
201004983, 1.8.1, c;6/8, 
201004983, 1.9.1, 2/4;6/8, 
201004985, 1.6.1, 3/4;c, 
201005008, 1.1.1, 3/4;c, 
201005037, 1.1.1, 2/4;3/4;2/4;c;c;c;2/4, 
201005041, 1.3.1, 6/8;2/4, 
201005057, 1.2.1, 3/4;2/4;3/4, 
201005065, 1.4.1, c;3/4;c, 
201005065, 1.7.1, 3/4;2/4;3/4, 
201005065, 1.7.2, 3/4;2/4;3/4, 
201005065, 1.9.1, c;3/8;c, 
201005071, 1.1.1, 2/4;6/8, 
201005086, 1.3.1, 6/8;2/4;6/8, 
201005105, 1.1.1, 2/4;3/4, 
201005185, 1.1.1, c;3/4;2/4;6/8, 
201005186, 1.1.1, c;3/4;c;3/4, 
201005187, 1.1.1, c;3/4;c, 
201005188, 1.6.1, c;c/, 
201005190, 1.2.1, 6/8;6/8;2/4;c;6/8, 
201005197, 1.1.1, 2/4;c, 
201005212, 1.1.1, 4/8;c;4/8;c, 
201005253, 1.1.1, c;3/4;3/4, 
201005279, 1.3.1, 2/4;6/8;2/4;6/8;c/;2/4;6/8, 
201005294, 1.12.1, 3/2;c/, 
201005294, 1.15.1, c/;3/4;c/;3/4;c/, 
201005294, 1.16.1, 3/4;c/, 
201005388, 1.1.1, 3/8;6/8, 
201007484, 1.8.1, c;3/4, 
201007484, 1.8.2, c;3/4, 
210000004, 1.7.2, 3/2;c/, 
210000005, 1.7.1, 3/4;c, 
210000005, 1.7.2, 3/4;c, 
210000006, 1.5.1, 3/2;c/, 
210000006, 1.5.2, 3/2;c/, 
210000028, 1.2.1, c;3/4, 
210000041, 1.1.1, 6/8;c, 
210000041, 1.1.2, 6/8;c, 
210000065, 1.1.1, c;6/8, 
210000065, 1.1.2, c;6/8, 
210000065, 1.5.1, c;3/2, 
210000067, 1.4.1, c;3/2, 
210000069, 1.3.1, c;3/2;c, 
210000070, 1.3.1, c;3/2;c, 
210000071, 1.1.1, 3/8;c, 
210000071, 1.1.2, 3/8;c, 
210000071, 1.2.1, 3/4;c, 
210000077, 1.1.1, c;6/8, 
210000077, 1.1.2, c;6/8, 
210000078, 1.8.1, 3/4;c, 
210000087, 1.6.1, 3/2;c, 
210000090, 1.5.1, 3/4;c, 
210000093, 1.2.1, 6/8;c, 
210000094, 1.1.1, 6/8;c, 
210000094, 1.1.2, 6/8;c, 
210000095, 1.1.1, 6/8;c, 
210000095, 1.1.2, 6/8;c, 
210000104, 1.5.1, 3/4;c, 
210000105, 1.1.1, c;3/8;c, 
210000108, 1.1.1, 3/2;c, 
210000109, 1.1.2, 3/2;c, 
210000112, 1.1.1, c;3/4, 
210000113, 1.2.1, c;3/4, 
210000113, 1.4.1, 3/4;c, 
210000130, 1.1.1, 6/8;c/, 
210000130, 1.1.2, 6/8;c/, 
210000132, 1.2.1, c;c, 
210000141, 1.1.1, c;3/4, 
210000141, 1.8.1, c;3/2;c, 
210000141, 1.8.2, c;3/2;c, 
210000142, 1.1.1, c/;6/8, 
210000143, 1.1.1, c/;6/8, 
210000143, 1.1.2, c/;6/8, 
210000145, 1.3.1, c;3/4;3/8, 
210000145, 1.5.2, 3/2;c, 
210000215, 1.3.1, c;3/4;c, 
210000251, 1.1.1, 3/4;c, 
210000277, 1.1.1, 3/;c/, 3/4
210000299, 1.1.1, c;3/4, 
210000300, 1.1.2, 3/8;c;3/8;c, 
210000301, 1.1.2, c;2/2, c/
210000302, 1.1.2, c;6/4, 
210000303, 1.1.1, c;6/4, 
210000304, 1.1.2, c;6/8, 
210000305, 1.1.2, c;2/, c/
210000306, 1.1.2, c;2/, c/
210000307, 1.1.2, c;2, c/
210000308, 1.1.2, c/;6/8, 
210000309, 1.1.2, c;2/4, 
210000311, 1.1.1, c;3/8, 
210000311, 1.1.2, c;3/8, 
210000314, 1.1.1, c;3/4, 
210000315, 1.1.2, c;2/2, c/
210000316, 1.1.2, c;2/2, c/
210000318, 1.1.2, c;3/4, 
210000320, 1.1.2, c/;2/4, 
210000321, 1.1.2, c;2/, c/
210000323, 1.1.1, c/;6/4, 
210000324, 1.1.2, c;2/4, 
210000325, 1.1.2, c;2/4, 
210000326, 1.1.2, c/;c, 
210000327, 1.1.2, c;2/2, c/
210005041, 1.1.1, c/;3/8, 
210005041, 1.1.2, c/;3/8, 
210005258, 1.1.1, c/;2/4, 
210010000, 1.1.1, 2/4;c, 
210010001, 1.1.1, 6/8;2/4;6/8;c/;c, 
210010001, 1.9.1, c;6/8, 
210010002, 1.1.1, c;c, 
210017588, 1.45.1, c;2/4, 
210017589, 1.3.1, c;3/4, 
210017595, 1.1.1, c;3/4;6/8, 
210017608, 1.1.1, c;2/4;6/8, 
210017608, 1.8.1, c;2/4, 
210017608, 1.22.1, 3/4;c, 
210017608, 1.24.1, 2/4;c;3/8;2/4;6/8;2/4, 
210017608, 1.33.1, 6/8;c, 
210017608, 1.44.1, c/;c;3/4;2/4;c, 
210017608, 1.51.1, 3/4;2/4;3/8;c, 
210017618, 1.13.1, c;3/4, 
210017618, 1.22.1, c;3/4;c, 
210017618, 1.33.1, c/;c, 
210017618, 1.41.1, c;3/4;c, 
210017618, 1.45.1, c;3/4, 
210017645, 1.1.1, 3/4;2/4;c, 
210017711, 1.1.1, c;2/4;c, 
210017801, 1.4.1, c;3/4, 
210017801, 1.13.1, c;3/4;c, 
210017820, 1.1.1, c;c/, 
210017826, 1.2.1, 3/4;c, 
210017839, 1.4.1, c;3/8;6/8, 
210017839, 1.11.1, c;3/8;c;3/8;c, 
210017839, 1.22.1, c/;6/8, 
210017839, 1.27.1, c;3/8, 
210017839, 1.29.1, 3/8;6/8, 
210017839, 1.42.1, c;3/4, 
210017839, 1.47.1, c;2/4, 
210017839, 1.58.1, c;3/8;c/;3/4;6/8, 
210017840, 1.1.1, c;2/4;c, 
210017840, 1.2.1, c;3/8, 
210017840, 1.7.1, 2/4;3/4, 
210017840, 1.10.1, 2/4;c, 
210017840, 1.13.1, c;6/8, 
210017840, 1.15.1, c;3/4;6/8, 
210017840, 1.21.1, c;3/4;c, 
210017840, 1.26.1, 3/4;2/4;c/;c, 
210017840, 1.44.1, 3/4;2/4, 
210017840, 1.55.1, c;3/8;2/4, 
210020949, 1.1.1, 3/4;6/8;2/4, 
210020949, 1.20.1, 3/8;c/, 
210021421, 1.2.1, c/;c, 
210021422, 1.3.1, 2/4;c, 
210021425, 1.1.1, 2/4;c, 
210021430, 1.1.1, 3/4;c, 
210021434, 1.1.1, 2/4;c, 
210021435, 1.1.1, 2/4;c, 
210021437, 1.1.1, 2/4;c, 
210021438, 1.1.1, 2/4;c, 
210021439, 1.2.1, 2/4;c, 
210021440, 1.2.1, 3/4;c, 
210021531, 1.2.1, 6/8;c, 
210021532, 1.19.1, c;3/4;2/4;c;2/4, 
210021532, 1.29.1, c/;3/8;c/;3/8, 
210021532, 1.32.1, c;3/8, 
210021532, 1.34.1, c;3/8;6/8;c/, 
210021663, 1.1.1, c;3/8;c, 
210021663, 1.4.1, 3/4;2/4;c, 
210021663, 1.5.1, 2/4;3/8, 
210021663, 1.6.1, c;c/, 
210021689, 1.2.1, c/;3/4, 
210021689, 1.3.1, c;6/8;3/4, 
210021724, 1.4.1, 3/4;c, 
210021724, 1.6.1, c;3/4, 
210021724, 1.14.1, 3/4;c, 
210021724, 1.17.1, c/;c, 
210021724, 1.21.1, c;3/4, 
210021724, 1.23.1, c/;c, 
210021724, 1.30.1, c;3/8, 
210021729, 1.2.1, 2/4;c;2/4, 
210021729, 1.4.1, 2/4;c, 
210021729, 1.15.1, 3/4;c;2/4;c, 
210021729, 1.23.1, 2/4;c, 
210021729, 1.32.1, c;2/4;c, 
210021729, 1.34.1, c/;c, 
210021744, 1.1.1, c/;3/4, 
210021759, 1.2.1, c/;c, 
210021769, 1.1.1, 2/4;12/8;c, 
210021791, 1.2.1, 6/8;c, 
210021803, 1.10.1, 6/8;c;6/8, 
210021803, 1.23.1, c;3/4;c, 
210021803, 1.25.1, 6/8;c;3/8;c/, 
210021803, 1.33.1, c;3/4;c, 
210021803, 1.39.1, c;c/;c, 
210021803, 1.39.2, c;c/, 
210021803, 1.44.1, c/;c, 
210021803, 1.46.1, c;6/8, 
210021811, 1.2.1, c/;c, 
210021827, 1.2.1, c;c/, 
210021827, 1.2.2, c;c/, 
210021828, 1.2.1, c;6/8, 
210021992, 1.1.1, 2/4;3/4, 
210022057, 1.2.1, c;6/8;c;3/4, 
210022057, 1.8.1, 3/4;c, 
210022057, 1.9.1, 3/4;2/4;6/8, 
210022057, 1.13.1, c/;2/4, 
210022057, 1.14.1, c/;3/8;c;3/4, 
210022057, 1.15.1, c;3/4;c/, 
210022057, 1.19.1, c/;2/4, 
210022057, 1.21.1, c;c/, 
210022057, 1.26.1, c/;3/4;2/4;6/4;6/8;c, 
210022069, 1.9.1, c/;3/8, 
210022069, 1.15.1, c/;2/4;c/;2/4;3/8, 
210022069, 1.16.1, 2/4;3/4, 
210022073, 1.3.1, c;6/8, 
210022073, 1.3.2, c;6/8, 
210022073, 1.6.1, c;2/4, 
210022073, 1.6.2, c;2/4, 
210022073, 1.13.1, 3/8;c;6/8;3/8;c;6/8;c/, 
210022073, 1.18.1, c;6/8, 
210022073, 1.22.1, 6/8;c;3/8;6/4;2/4;2/4, 
210022073, 1.23.2, 3/4;2/4, 
210022127, 1.1.1, c;3/4, 
210022237, 1.1.1, c;c/, 
210022542, 1.4.1, c;6/8, 
210022542, 1.11.1, c;6/8, 
210022542, 1.21.1, c;3/8, 
210022542, 1.29.1, 3/8;6/8, 
210022542, 1.39.1, c/;c, 
210022542, 1.44.1, c;2/4, 
210022542, 1.49.1, c/;c;6/8, 
210022542, 1.51.1, c/;2/4;3/8;2/4;6/8, 
210022546, 1.3.1, 3/4;c/, 
210022686, 1.1.1, c;6/8, 
210045015, 1.1.1, c;3/4, 
210097070, 1.1.1, c;3/4, 
210097070, 1.2.1, c;3/4, 
210097071, 1.1.1, c;3/4, 
210097071, 1.2.1, c;3/4, 
210097072, 1.1.1, c;3/4, 
210097073, 1.1.1, 3/8;3/4, 
210097077, 1.1.1, 3/4;c, 
210097078, 1.1.1, 2/4;3/4, 
210097109, 1.1.1, 3/4;c, 
210097110, 1.1.1, 3/4;c, 
210097112, 1.1.1, 3/4;c, 
210097113, 1.1.1, 3/4;c, 
210097118, 1.1.1, 2/4;3/4, 
210097136, 1.1.1, c;3/4, 
210097137, 1.1.1, c;3/4, 
210097138, 1.4.1, 2/4;6/8, 
210097139, 1.1.1, 3/4;c/, 
210097140, 1.1.1, 3/4;c/, 
210097143, 1.1.1, 3/4;c, 
210097152, 1.1.1, 3/4;2/4, 
210097161, 1.1.1, 3/4;6/8, 
210097162, 1.1.1, 3/4;6/8, 
210097165, 1.1.1, c;c/, 
210097167, 1.1.1, c;c/, 
210097278, 1.1.1, c;3/4, 
210097315, 1.1.1, c;3/4, 
210097316, 1.1.1, c;3/4, 
210097317, 1.1.1, c;3/4, 
210097318, 1.1.1, c;3/4, 
210097330, 1.6.1, 3/4;c, 
210097331, 1.6.1, 3/4;c, 
210097332, 1.6.1, 3/4;c, 
210097333, 1.1.1, 3/4;6/8, 
210097333, 1.6.1, 3/4;c/, 
210097334, 1.1.1, 3/4;6/8, 
210097334, 1.6.1, 3/4;c/, 
210097336, 1.1.1, 3/4;6/8, 
210097337, 1.1.1, 3/4;6/8, 
210097445, 1.1.1, c;3/4;2/4, 
210097445, 1.1.2, c;3/4;2/4, 
210097446, 1.1.1, c;3/4;2/4, 
210097446, 1.1.2, c;3/4;2/4, 
210097451, 1.1.1, 2/4;c, 
211000200, 1.4.1, c;3/4, 
211000201, 1.3.1, 3;c/, 3/4
211000202, 1.3.1, 3/4;c/, 
211000217, 1.1.1, 2/4;6/8, 
211000502, 1.1.1, c;3/4, 
211000509, 1.1.1, 2/4;3/8, 
211000522, 1.1.1, 2/4;3/8, 
211000522, 1.1.2, 2/4;3/8, 
211000529, 1.1.1, c/;3/8, 
211000529, 1.1.2, c/;3/8, 
211000553, 1.1.1, 3/4;3/8, 
211000574, 1.1.1, 3/4;2/4;6/8, 
211000582, 1.1.1, 2/4;3/8, 
211000595, 1.1.1, 2/4;3/8, 
211000595, 1.1.2, 2/4;3/8, 
211000602, 1.1.1, c;3/8, 
211000602, 1.1.2, c;3/8, 
211000626, 1.1.1, 3/4;3/8, 
211000645, 1.1.1, 6/8;c/;2/4, 
211001801, 1.4.1, c;3/4;c, 
211001801, 1.6.1, c;3/4;c, 
211001801, 1.8.1, 3/4;6/8, 
211001803, 1.1.1, 3/4;c, 
211001803, 1.6.2, c;3/4, 
211001804, 1.1.1, 3/4;c, 
211001804, 1.6.2, c;3/4, 
211001806, 1.1.1, c;6/8;c, 
211001807, 1.2.1, 3/4;c, 
211001811, 1.4.1, 3/4;c, 
211001811, 1.5.1, 3/4;c, 
211001814, 1.1.1, 2/4;3/4;c, 
211001814, 1.1.2, 2/4;3/4;c, 
211001815, 1.1.1, 3/4;2/4, 
211001819, 1.1.1, c;3/4;c, 
211001852, 1.2.1, c;3/4;6/8, 
211001882, 1.1.1, 3/4;c/, 
211001882, 1.1.2, 3/4;c/, 
211001886, 1.1.1, c;3/4;c, 
211001888, 1.1.1, c;3/4;c, 
211001889, 1.1.1, 3/4;c, 
211001890, 1.1.1, c;3/4;c, 
211001892, 1.4.1, c;6/8;c, 
211001892, 1.4.2, c;6/8;c, 
211001894, 1.3.1, c;2/4, 
211001898, 1.1.1, 6/8;2/4, 
211001900, 1.8.1, c;6/8;c;6/8, 
211001900, 1.21.1, 12/8;c, 
211001904, 1.20.1, c;6/8, 
211002057, 1.2.1, c/;3/1, 0
211002058, 1.1.1, c/;3/1, 0
211002064, 1.1.1, c/;3/1, 0
211002098, 1.1.1, c/;3/2, 
211002121, 1.1.1, c/;3/2, 0
211002129, 1.1.1, c/;6/4, 
211002196, 1.1.1, c/;3/2, 
211002221, 1.1.1, 3/1;c/, 0
211002229, 1.1.1, c/;3/1, 0
211002234, 1.2.1, c/;3/1, 
211002235, 1.1.1, c/;3/1, 0
211002236, 1.1.1, c/;3/1, 0
211002236, 1.1.2, c/;3/1, 0
211002244, 1.1.1, c/;3/1, 0
211002250, 1.1.1, 3/2;c/, 0
211002256, 1.1.1, 3/1;c/, 0
211002257, 1.1.1, c/;3/1, 0
211002258, 1.1.1, 3/1;c/, 0
211002261, 1.1.1, 3/1;c/, 0
211002266, 1.1.1, c/;3/2, 0
211002267, 1.1.1, c/;3/2, 0
211002268, 1.1.1, c/;3/1, 0
211002272, 1.1.1, 3/1;c/, 0
211002274, 1.2.1, c/;3/1, 0
211002280, 1.1.1, 3/2;c/, 0
211002282, 1.1.1, c/;3/2, 0
211002285, 1.1.1, c/;3/2, 0
211002286, 1.1.1, 3/2;c/, 0
211002287, 1.1.1, 3/2;c/, 0
211002297, 1.1.1, c/;3/2, 0
211002299, 1.1.1, c/;3/1, 0
211002310, 1.1.1, 3/2;c/, 0
211002321, 1.1.1, 3/2;c/, 0
211002327, 1.1.1, 3/2;c/, 0
211002335, 1.1.1, c/;3/2, 0
211002336, 1.2.1, c/;3/2, 0
211002355, 1.1.1, c;3/2, 0
211002367, 1.1.1, c;3/1, 0
211002372, 1.1.1, 3/2;c/, 0
211002375, 1.1.1, c/;3/2, 0
211002394, 1.1.1, 3/2;c/, 0
211002402, 1.1.1, c;3/2, 0
211002403, 1.1.1, c/;3/2, 0
211002403, 1.1.2, c/;3/2, 0
211002641, 1.1.1, 3/2;c, 
211002651, 1.1.1, 3/2;c/, 
211002654, 1.1.1, c;3/1, 
211002655, 1.1.1, c;3/2, 
211002657, 1.1.1, 3/2;c/, 
211002659, 1.1.1, 3/2;c, 
211002661, 1.1.1, 3/2;c, 
211002665, 1.1.1, c;3/2, 
211002674, 1.1.1, 3/2;c/, 
211002685, 1.1.1, c;3/4;c/, 
211002689, 1.1.1, c;3/2, 
211002690, 1.1.1, c;3/4;c, 
211002695, 1.1.1, c;6/8, 
211002735, 1.1.1, c;3/2;c, 
211002737, 1.2.1, c;3/8, 
211002746, 1.1.1, c;6/8;c, 
211002750, 1.1.1, c;3/2, 
211002758, 1.2.1, 3/4;c, 
211002759, 1.4.1, 3/4;c, 
211002766, 1.2.1, 3/4;c, 
211002769, 1.1.1, 3/4;c, 
211002780, 1.2.1, c;3/8, 
211002785, 1.2.1, 3/4;c/, 
211002791, 1.1.1, c;3/2, 
211002794, 1.1.1, c;3/4, 
211003117, 1.2.1, 2/4;c, 
211003121, 1.2.1, 2/4;c, 
211003535, 1.2.1, 3/4;c, 
211003542, 1.2.1, 3/4;c, 
211003585, 1.1.1, 3/4;c, 
211003590, 1.1.1, 6/8;c, 
211003605, 1.1.1, 2/4;3/4, 
211005005, 1.1.2, c;3/8, 
211005026, 1.1.1, c;3/8, 
211005026, 1.1.2, c;3/8, 
211005027, 1.1.1, c;2/4, 
211005027, 1.1.2, c;2/4, 
211005028, 1.1.1, c;3/4, 
211005028, 1.1.2, c;3/4, 
211005043, 1.1.1, c;6/8;c, 
211005056, 1.1.1, 3/4;c, 
211005056, 1.1.2, 3/4;c, 
211005060, 1.1.1, 2/4;c, 
211005060, 1.1.2, 2/4;c, 
211005066, 1.1.1, c;3/4, 
211005066, 1.1.2, c;3/4, 
211005072, 1.1.1, c/;3/8, 
211005072, 1.1.2, c/;3/8, 
211005083, 1.1.1, 2/4;c/, 
211005083, 1.1.2, 2/4;c/, 
211005209, 1.1.2, c;3/8, 
211005210, 1.1.2, 3/4;2/4, 
211005220, 1.1.1, c/;3/4, 
211005220, 1.1.2, c/;3/4, 
211005228, 1.1.1, c/;3/8, 
211005228, 1.1.2, c/;3/8, 
211005230, 1.1.1, c;2/4, 
211005230, 1.1.2, c;2/4, 
211005231, 1.1.1, c;3/8, 
211005231, 1.1.2, c;3/8, 
211005245, 1.1.3, c;3/2, 
211005248, 1.1.1, 6/8;c;6/8, 
211005248, 1.1.2, 6/8;c;6/8, 
220000010, 1.3.1, c;3/4, 
220000023, 1.1.2, 3/4;c, 
220000023, 1.6.1, 3/4;c, 
220000026, 1.2.1, 2/4;3/8, 
220000026, 1.3.1, c;c/, 
220000032, 1.3.1, 3/4;2/4, 
220000034, 1.1.1, c/;c;c/;c, 
220000034, 1.1.2, c/;c;c/;c, 
220000043, 1.2.1, 3/4;c, 
220000046, 1.2.1, 3/4;c, 
220000052, 1.4.1, c/;6/8, 
220000053, 1.4.1, 3/4;2/4, 
220000065, 1.2.1, c/;3/8;c/, 
220000065, 1.2.2, c/;3/8;c/, 
220000080, 1.1.1, 12/8;c;12/8, 
220000080, 1.1.2, 12/8;c;12/8, 
220000082, 1.1.1, 2/4;3/8, 
220000082, 1.1.2, 2/4;3/8, 
220000098, 1.2.1, 3/8;c, 
220000100, 1.1.1, 6/8;3/8, 
220000100, 1.1.2, 6/8;3/8, 
220000103, 1.3.1, 3/4;3/8, 
220000104, 1.6.1, 2/4;c, 
220000108, 1.1.1, 3/4;c, 
220000108, 1.1.2, 3/4;c, 
220000115, 1.2.1, 2/4;3/8, 
220000117, 1.2.1, 3/4;c;3/4, 
220000121, 1.3.1, 3/4;c, 
220000141, 1.6.1, 2/4;3/4, 
220000142, 1.2.1, 2/4;3/4, 
220000143, 1.1.1, 3/4;c/, 
220000146, 1.7.1, 2/4;3/4, 
220000169, 1.1.1, 3/4;c/, 
220000176, 1.1.1, c/;3/8, 
220000179, 1.4.1, c;3/4;c, 
220000179, 1.7.1, c;2/4, 
220000179, 1.11.1, 2/4;3/8, 
220000179, 1.15.1, c;2/4;c, 
