RISM ID,240$a,240$o,240$k,650$a,690$a,690$n,240$m,383$b,599$a
850606246,3 Trios,,,Trios (inst.),,,,,
850611053,3 Trios,,,Trios (inst.),,,,,
850611698,3 Trios,,,Trios (inst.),,,,,
850604430,3 Trios,,,Trios (inst.),,,"vl (2), vlc",op. 17,
850700855,3 Versets,,,Versets (inst.),,,org,,
850719963,3 Versets,,,Versets (inst.),,,,,"keine Einzeleinträge, Teil einer coll. (GK, ICCU-Import 2021-07)"
850779144,30 Studies,,,Studies,,,trb,,
850675217,31 Solfeggios,,,,,,"S, bc",,
850609112,36 Psalms,,,Psalms,,,V (3),,"Einzeleintrage nicht vorhanden  (GK, ICCU-Import 2021-07)"
850812769,36 Studies,Arr,,Studies,,,vlc,,
850770267,38 Pieces,,,Pieces,,,,,
850619663,39 Duets,,,Duets (voc.),,,,,
850778732,4 Arias,,,Arias (voc.),,,,,
850601463,4 Boleros,,,Boleros;Dancing songs,,,,,
850739589,4 Dances,,,Dances,,,,,
850605321,4 Duets,,,Duets (inst.),,,,,
850816463,4 Duets,,,Duets (voc.),,,"V (2), orch",,
850816632,4 Duets,,,Duets (voc.),,,"V (2), orch",,
850816138,4 Finales,,,Finales,,,"V (X), orch",,
850814417,4 Lieder,,,Lieder,,,,op. 7,"keine Einzeleinträge (GK, ICCU-Import 2021-07)"
850606287,4 Marches,,,Marches,,,,,
850717145,4 Minuets,,,Minuets,,,,,
850610241,4 Norwegian Dances,,,Dances,,,,,
850606649,4 Operas,,Excerpts,Operas,,,,,
850694716,4 Operas,,,Operas,,,,,
850780571,4 Overtures,Arr,,Operas;Overtures,,,pf,,
850814330,4 Partsongs,,,Partsongs,,,,,
850600440,4 Psalms,,,Psalms,,,,,
850610831,4 Psalms,,,,,,,,
850602033,4 Quartets,,,Quartets (inst.),,,,,
850603219,4 Quartets,,,Quartets (inst.),,,,,
850673912,4 Responsories,,,Responsories,,,,,
850668742,4 Responsories,,,Responsories,,,,,
850809650,4 Sacred songs,,,Introits;Tracts,,,,,
850810617,4 Sacred songs,,,Introits;Versus alleluiatici,,,,,
850813820,4 Sacred songs,,,Sacred songs;Antiphons,,,,,
850602711,4 Sacred songs,,,Psalms,,,"S (2), vlc, pf",,
850636198,4 Sacred songs,,,,,,"V (4), bc",,
850781189,4 Sextets,,,,,,"vl (2), vla (2), vlc, ob",,
850780678,4 Sonatas,,,Sonatas,,,,,
850782954,4 Sonatas,,,Sonatas,,,,,
850769981,4 Sonatas,,,,,,,,
850796335,4 Symphonies,,,Symphonies,,,orch,,"4 verschiedene Komponisten, keine Einzeleinträge (GK, ICCU-Import 2021-07)"
850764352,4 Vocal pieces,,,Vocal pieces,,,,,
850624245,45 Overtures,,Excerpts,,,,,,"coll. 1 Overt. nicht von Händel (GK, ICCU-Import 2021-07)"
850816212,5 Arias,,,Arias (voc.),,,"V, orch",,
850780913,5 Dances,,,Contredanses;Waltzes,,,,,
850782948,5 Dances,,,Contredanses;Waltzes,,,,,
850601599,5 Duets,,,Duets (voc.);Notturni (voc.),,,"S (2), bc",,
850817307,5 Duets,,,Duets (voc.),,,"V (2), orch",,
850817675,5 Duets,,,Duets (voc.),,,"V (2), orch",,
850782634,5 Instrumental pieces,,,Instrumental pieces,,,,,
850714348,5 Quartets,,,Quartets (inst.),,,,,
850669356,5 Sacred songs,,,Sacred songs,,,,,
850610379,5 Sacred songs,,,Sacred songs,,,,,
850810402,5 Sacred songs,,,Introits;Versus alleluiatici,,,,,
850669140,5 Sacred songs,,,Sacred songs,,,,,
850788177,5 Sacred songs,,,Sacred songs,,,,,
850602990,5 Sonatas,,,Sonatas,,,,,
850687525,5 Sonatas,,,Sonatas,,,,,
850610332,5 Sonatas,,,Sonatas,,,,,
850780891,5 Symphonies,,,Symphonies,,,orch,,
850816110,5 Terzets,,,Terzets (voc.),,,"V (3), orch",,
850704830,5 Versets,,,Versets (inst.),,,,,
850781164,5 Vocal pieces,,,Vocal pieces,,,,,
850776111,5 Waltzes,,,,,,,,
850623910,54 Vocal pieces,,,Vocal pieces,,,,,
850610367,55 Duets,,,Duets (voc.),,,,,
850780373,6 Arias,,,Arias (voc.),,,,,
850778683,6 Arias,,,Arias (voc.),,,,,
850778712,6 Arias,,,Arias (voc.),,,,,
850817302,6 Arias,,,Arias (voc.),,,"V, orch",,
850812280,6 Bagatelles,,,Bagatelles,,,"vl, vla, vlc",,"keine Einzeleintr.  (GK, ICCU-Import 2021-07)"
850611727,6 Canzonettas,,,Canzonettas,,,,,
850713577,6 Canzonettas,,,Canzonettas,,,,,
850777801,6 Canzoni,,,Canzoni (voc.),,,,,
850782325,6 Capriccios,,,,,,fag,,
850625206,6 Concertos,,,Concertos,,,,,
850780932,6 Concertos,,,Concertos,,,,,
850781196,6 Concertos,,,Concertos,,,,,
850605665,6 Dances,,,Dances,,,,,
850796545,6 Dances,,,Dances,,,orch,,
850603547,6 Divertimentos,,,Divertimentos,,,,,
850607783,6 Divertimentos,,,Divertimentos,,,,,
850604413,6 Divertimentos,,,Divertimentos,,,,,
850778449,6 Duets,,,Duets (voc.),,,,,
850780560,6 Duets,,,Duets (voc.),,,,,
850782713,6 Duets,,,Duets (inst.),,,,,
850603300,6 Duets,,,Duets (inst.),,,,,
850603743,6 Duets,,,Duets (inst.),,,,,
850604662,6 Duets,,,Duets (inst.),,,,,
850703716,6 Duets,,,Duets (inst.),,,,,
850605482,6 Duets,,,Duets (inst.),,,,,
850781522,6 Duets,,,Duets (inst.),,,,,
850780543,6 Duets,,,Duets (voc.),,,"V (2), pf",,
850765644,6 Duets,,,Duets (inst.),,,,,
850780465,6 Duets,,,Duets (inst.),,,,,
850734300,6 Duets,,,Duets (voc.),,,"V (2), cemb",,
850609858,6 Duets,,,Duets (voc.),,,"V (2), cemb",,
850605656,6 Duets,,,Duets (inst.),,,,,
850605985,6 Duets,,,Duets (inst.),,,,,
850702349,6 Duets,,,Duets (inst.),,,,,
850702173,6 Duets,,,Duets (inst.),,,,,
850702180,6 Duets,,,Duets (inst.),,,,,
850802189,6 Duets,,,Duets (inst.),,,,,
850774719,6 Duets,,,Duets (inst.),,,fl (2),,
850604923,6 Duets,,,Duets (inst.),,,,,
850766876,6 Duets,,,Duets (inst.),,,vl (2),,"keine Einzeleinträge (GK, ICCU-Import 2021-07)"
850604274,6 Duets,,,Duets (inst.),,,vl (2),,
850609901,6 Duets,,,Duets (inst.),,,vl (2),,
850610180,6 Duets,,,Duets (inst.),,,vl (2),,
850816531,6 Duets,,,Duets (voc.),,,"V (2), orch",,
850817015,6 Duets,,,Duets (voc.),,,"V (2), orch",,
850809194,6 Ländler,,,Waltzes;Ländler,,,guit (2),op. 39/1;op. 39/2,
850809329,6 Ländler,,,Waltzes;Ländler,,,guit (2),op. 39/1;op. 39/2,
850605234,6 Marches,,,Marches,,,,,
850782070,6 Minuets,,,Minuets,,,,,
850605125,6 Minuets,,,Minuets,,,,,
850781129,6 Minuets,,,Minuets,,,,,
850777933,6 Minuets,,,Minuets,,,,,
850780468,6 Minuets,,,Minuets,,,,,
850780830,6 Minuets,,,Minuets,,,,,
850777528,6 Notturni,,,Notturni (voc.),,,,,
850799773,6 Notturni,,,Notturni (voc.),,,,,
850713579,6 Notturni,,,Notturni (voc.),,,,,
850711422,6 Polonaises,,,Polonaises,ZimH ,70,,,
850807896,6 Quartets,,,Quartets (inst.),,,"vl (2), vla , b",,"coll ohne Einzeleintrag (GK, ICCU-Import 2021-07)"
850765788,6 Quartets,,,Quartets (inst.),,,"vl (2), vla , vlc",,"coll (GK, ICCU-Import 2021-07)"
850807604,6 Quartets,,,Quartets (inst.),,,"vl (2), vla , vlc",,"coll ohne Einzeleintrag (GK, ICCU-Import 2021-07)"
850765270,6 Quartets,,,Quartets (inst.),,,,,
850766159,6 Quartets,,,Quartets (inst.),,,,,
850782018,6 Quartets,,,Quartets (inst.),,,,,
850764448,6 Quartets,,,Quartets (inst.),,,,,
850777012,6 Quartets,,,Quartets (inst.),,,,,
850777466,6 Quartets,,,Quartets (inst.),,,,,
850777474,6 Quartets,,,Quartets (inst.),,,,,
850602491,6 Quartets,,,Quartets (inst.),,,,,
850602189,6 Quartets,,,Quartets (inst.),,,,,
850765504,6 Quartets,,,Quartets (inst.),,,,,
850765918,6 Quartets,,,Quartets (inst.),,,,,
850609622,6 Quartets,,,Quartets (inst.),,,,,
850659505,6 Quartets,,,Quartets (inst.),,,,,
850715981,6 Quartets,,,Quartets (inst.),,,,,
850780490,6 Quartets,,,Quartets (inst.),,,,,
850602964,6 Quartets,,,Quartets (inst.),,,,,
850603411,6 Quartets,,,Quartets (inst.),,,,,
850603414,6 Quartets,,,Quartets (inst.),,,,,
850606201,6 Quartets,,,Quartets (inst.),,,,,
850606351,6 Quartets,,,Quartets (inst.),,,,,
850701640,6 Quartets,,,Quartets (inst.),,,,,
850780658,6 Quartets,,,Quartets (inst.),,,,,
850780662,6 Quartets,,,Quartets (inst.),,,,,
850780664,6 Quartets,,,Quartets (inst.),,,,,
850780842,6 Quartets,,,Quartets (inst.),,,,,
850610155,6 Quartets,,,Quartets (inst.),,,,,
850796160,6 Quartets,,,Quartets (inst.),,,"vl (2), vla, vlc",,"keine Einzeleinträge (GK, ICCU-Import 2021-07)"
850701464,6 Quartets,,,Quartets (inst.),,,,,
850782838,6 Quartets,,,Quartets (inst.),,,,,
850780693,6 Quartets,,,Quartets (inst.),,,,,
850816617,6 Quartets,,,Quartets (voc.),,,"V (4), orch",,
850605726,6 Quartets,,,,,,,,"Alle Quartette: Anonymus (GK, ICCU-Import 2021-07)"
850764596,6 Quartets ,,,Quartets (inst.),,,,,
850780740,6 Quintets,,,Quintets (inst.),,,,,
850780751,6 Quintets,,,Quintets (inst.),,,,,
850780918,6 Quintets,,,Quintets (inst.),,,,,
850781289,6 Quintets,,,Quintets (inst.),,,,,
850701647,6 Quintets,,,Quintets (inst.),,,,,
850769505,6 Romances,,,Romances (voc.),,,,,
850716252,6 Rondos,,,Rondos (inst.),,,pf,,"keine Einzeltitel (GK, ICCU-Import 2021-07)"
850602224,6 Sacred songs,,,Sacred songs,,,"V (4), vl (2), bc",,
850736492,6 Sonatas,,,Sonatas,,,"fl (2), cor (2), b",,"coll (GK, ICCU-Import 2021-07)"
850766341,6 Sonatas,,,Sonatas,,,,,
850781107,6 Sonatas,,,Sonatas,,,,,
850781318,6 Sonatas,,,Sonatas,,,,,
850699363,6 Sonatas,,,,,,"cemb, vl",,
850699953,6 Sonatas,,,,,,"cemb, vl",,
850704098,6 Sonatas,,,,,,"cemb, vl",,
850704099,6 Sonatas,,,,,,"cemb, vl",,
850704100,6 Sonatas,,,,,,"cemb, vl",,
850704489,6 Sonatas,,,,,,"cemb, vl",,
850605443,6 Sonatas,,,Sonatas,,,,,
850765768,6 Sonatas,,,Sonatas,,,,,
850782588,6 Sonatas,,,Sonatas,,,,,
850694535,6 Sonatas,,,Sonatas,,,,,
850781225,6 Sonatas,,,Sonatas,,,,,
850780553,6 Sonatas,,,Sonatas,,,,,
850768830,6 Sonatas,,,Sonatas,,,,,
850764249,6 Sonatas,,,Sonatas,,,,,
850777348,6 Sonatas,,,Sonatas,,,,,
850777369,6 Sonatas,,,Sonatas,,,,,
850780461,6 Sonatas,,,Sonatas,,,,,
850782050,6 Sonatas,,,Sonatas,,,,,
850782309,6 Sonatas,,,Sonatas,,,,,
850782410,6 Sonatas,,,Sonatas,,,,,
850717138,6 Sonatas,,,Sonatas,,,,,
850764485,6 Sonatas,,,Sonatas,,,,,
850782727,6 Sonatas,,,Sonatas,,,,,
850782472,6 Sonatas,,,Sonatas,,,,,
850765909,6 Sonatas,,,Sonatas,,,,,
850766220,6 Sonatas,,,Sonatas,,,,,
850764720,6 Sonatas,,,,,,"vl, vla, b",,
850664270,6 Sonatas,,,Sonatas,,,org,,
850765394,6 Symphonies,,,Symphonies,,,orch,,
850765718,6 Symphonies,,,Symphonies,,,orch,,"zwei Symph. von anderen Komponisten (GK, ICCU-Import 2021-07)"
850816919,6 Terzets,,,Terzets (voc.);Terzets (voc.),,,"V (3), orch",,
850700810,6 Trios,,,Trios (inst.),,,,,
850701261,6 Trios,,,Trios (inst.),,,,,
850606105,6 Trios,,,Trios (inst.),,,,,
850776775,6 Trios,,,Trios (inst.),,,,,
850701986,6 Trios,,,Trios (inst.),,,,,
850611673,6 Trios,,,Trios (inst.),,,,,
850780401,6 Versets,,,Versets (inst.),,,org,,
850780425,6 Versets,,,Versets (inst.),,,org,,
850780440,6 Versets,,,Versets (inst.),,,org,,
850780399,6 Versets,,,Versets (inst.),,,,,
850780485,6 Versets,,,Versets (inst.),,,org,,
850781729,6 Versets,,,Versets (inst.),,,org,,
850783004,6 Vocal pieces,,,Vocal pieces,,,,,
850674206,6 Vocal pieces,,,Vocal pieces,,,,,
850674380,6 Vocal pieces,,,Vocal pieces,,,,,
850783374,6 Vocal pieces,,,Vocal pieces,,,,,"Collection! (GK, ICCU-Import 2021-07)"
850817656,6 Vocal pieces,,,Arias (voc.);Terzets (voc.),,,"V (X), orch",,
850770857,6 Waltzes,,,Waltzes,,,,,"keine Einzeleinträge vorh.  (GK, ICCU-Import 2021-07)"
850778701,6 Waltzes,,,,,,,,
850776130,6 Waltzes,,,Waltzes,,,,,
850769246,6 Waltzes,,,Waltzes,,,,,
850672748,7 Antiphons,,,Antiphons,,,,,
850816832,7 Arias,,,Arias (voc.),,,"V, orch",,
850817467,7 Arias,,,Arias (voc.),,,"V, orch",,
850817554,7 Arias,,,Arias (voc.),,,"V, orch",,
850692386,7 Dances,,,Polkas;Mazurkas,,,,,
850604314,7 Divertimentos,,,Divertimentos,,,,,
850612022,7 Duets,,,Duets (inst.),,,,,
850816176,7 Duets,,,Duets (voc.),,,"V (2), orch",,
850816309,7 Duets,,,Duets (voc.),,,"V (2), orch",,
850816382,7 Duets,,,Duets (voc.),,,"V (2), orch",,
850816487,7 Duets,,,Duets (voc.),,,"V (2), orch",,
850817031,7 Duets,,,Duets (voc.),,,"V (2), orch",,
850707159,7 Minuets,,,Minuets,,,,,
850603255,7 Pieces,,,Pieces,,,,,
850798639,7 Preludes,,,Preludes,,,,,"keine Einzeleinträge (GK, ICCU-Import 2021-07)"
850793206,7 Recitatives and Arias,,,Recitatives;Arias (voc.),,,,,
850793210,7 Recitatives and Arias,,,Recitatives;Arias (voc.),,,,,
850600390,7 Sacred songs,Arr,,,,,V (4),,"730: Vespers (GK, ICCU-Import 2021-07)"
850791345,7 Sacred songs,,,Sacred songs,,,,,
850769982,7 Sonatas,,,,,,,,
850765229,7 Versets,,,Versi (voc.),,,,,
850817444,7 Vocal pieces,,,Arias (voc.);Duets (voc.);Terzets (voc.),,,"V (X), orch",,
850816417,8 Arias,,,Arias (voc.),,,"V, orch",,
850817402,8 Arias,,,Arias (voc.),,,"V, orch",,
850610270,8 Dances,,,Dances,,,,,
850797329,8 Deutsche Tänze,,,Dances,,,orch,,
850794592,8 Duets,,,Duets (inst.),,,,,
850816108,8 Duets,,,Duets (voc.),,,"V (2), orch",,
850816488,8 Duets,,,Duets (voc.),,,"V (2), orch",,
850603622,8 Instrumental pieces,,,Instrumental pieces,,,,,
850780388,8 Instrumental pieces,,,Contredanses;Minuets;Marches,,,pf,,
850794771,8 Keyboard pieces,,,Keyboard pieces,,,,,
850620596,8 Magnificat,,,Canticles,,,,,
850602827,8 Quartets,,,Quartets (inst.),,,,,
850672724,8 Sacred songs,,,Sacred songs,,,,,
850675923,8 Studies,,,Studies,,,pf,,
850670264,8 Studies,,,Studies,,,cb,,
850716377,8 Symphonies,,,Symphonies,,,orch,,
850719959,8 Versets,,,Versets (inst.),,,,,"keine Einzeleinträge, Teil einer coll. (GK, ICCU-Import 2021-07)"
850816407,9 Arias,,,Arias (voc.),,,"V, orch",,
850816773,9 Arias,,,Arias (voc.),,,"V, orch",,
850782573,9 Dances,,,Contredanses;Waltzes,,,,,
850604518,9 Duets,,,Duets (inst.),,,,,
850817680,9 Duets,,,Duets (voc.),,,"V (2), orch",,
850623719,9 Pieces,,,,,,,,
850676035,9 Sacred songs,,,Sacred songs,,,,,
850780482,9 Versets,,,Versets (inst.),,,org,,
850780702,9 Vocal pieces,,,Duets (voc.);Notturni (voc.),,,,,
850786345,A bimatu et infra,,,,,,"S, org",,
850639235,A bimatu et infra,,,Motets;Sacred songs,,,"V (3), vl (X)",,
850811812,A Carlo Scarpa architetto,,,Pieces,,,orch,,
850690352,A che son hormai conducto,,,Frottolas,,,,,
850690850,A che son hormai conducto,,,Frottolas,,,,,
850814968,A ciel sereno,,,Songs,,,V,,
850739720,A ciel sereno,,,Mazurkas,,,pf,,
850739867,A ciel sereno,,,Mazurkas,,,winds,,
850601471,A Clorinda al suo bene,,,Cantatas,,,,,
850620151,A Clorinda al suo bene,,,Cantatas,,,,,
850774626,A Clorinda al suo bene,,,Cantatas,,,,,
850668087,A Gesú bambino,,,Pastorales (voc.),,,,,
850792802,A Gesú bambino,,,Pastorales (voc.),,,,,
850667330,A Gesú bambino,,,Pastorales (voc.),,,"V (2), org",,
850686737,A Gesú bambino,,,Pastorales (voc.),,,"V (X), org",,
850684960,A Gesú bambino,,,Pastorales (voc.),,,,,
850686877,A Gesú bambino,,,Pastorales (voc.),,,,,
850786276,A Grenade,,,Pieces,,,,,
850816913,À l'Abîme,,,Divertimentos,,,,,
850690924,A l'heure que je vous,,,Songs;Partsongs,,,,,
850808057,A Mille dubbi in seno,,,Arias (voc.),,,,,
850600320,A mirarvi io son intento,,,Duets (voc.),HWV,178,,,"Komponist: Händel (GK, ICCU-Import 2021-07)"
850611801,A mirarvi io son intento,,,Duets (voc.),HWV,178,,,
850616890,A mirarvi io son intento,,,Duets (voc.),HWV,178,,,
850776909,A mirarvi io son intento,,,Duets (voc.),HWV,178,,,
850786096,A Napoleon III,,,Hymns,,,orch,,"Widmungsträger Napoleon III. (GK, ICCU-Import 2021-07)"
850711217,A solis ortu cardine,,,Hymns,,,,,
850620413,A solis ortu cardine,,,Hymns,,,V (4),,
850667653,A solis ortu territur,,,Antiphons,,,,,
850624649,A solis ortu usque,,,Psalms,,,V (4),,
850619787,A te bell'idol mio,,,Cantatas,,,,,
850792755,A vous non autre,,,Chansons,,,,,
850798703,A whimsical offering,,,Instrumental pieces,,,pf,,"730: 7 pieces (GK, ICCU-Import 2021-07)"
850625092,Abigaille,,,Oratorios,,,,,
850765650,Absolve Domine ,,,Requiems;Tracts,,,,,
850799410,Abu Hassan,,Excerpts,Singspiele;Overtures,J,106,,,
850796752,Abu Hassan,,,Singspiele,j,106,,,
850809945,Accipite iucunditatem,,,Introits,,,,,
850803692,Ach ich liebte ihn so zärtlich,Arr,,Arias (voc.),,,,,
850803696,Ach ich liebte ihn so zärtlich,,,Arias (voc.),,,,,
850786158,Ach wie flüchtig ach wie nichtig,,Excerpts,Cantatas;Sacred songs;Arias (voc.),,,,,
850799070,Achille,Arr,Excerpts,Quartets;Operas,PAWV,26,"vl (2), vla, vlc",,
850799040,Achille,Arr,,Operas,PAWV,26,winds,,
850616782,Achille,,Excerpts,Operas,PAWV,26,,,
850776847,Achille,,Excerpts,Operas,PAWV,26,,,
850778180,Achille,,Excerpts,Operas,PAWV,26,,,
850778512,Achille,,Excerpts,Operas,PAWV,26,,,
850778536,Achille,,Excerpts,Operas,PAWV,26,,,
850778557,Achille,,Excerpts,Operas,PAWV,26,,,
850778568,Achille,,Excerpts,Operas,PAWV,26,,,
850778864,Achille,,Excerpts,Operas,PAWV,26,,,
850779774,Achille,,Excerpts,Operas,PAWV,26,,,
850779866,Achille,,Excerpts,Operas,PAWV,26,,,
850779945,Achille,,Excerpts,Operas,PAWV,26,,,
850780559,Achille,,Excerpts,Operas,PAWV,26,,,
850777715,Achille,,,Operas,PAWV,26,,,
850778367,Achille,,,Operas,PAWV,26,,,
850815917,Achille all'assedio di Troja,,Excerpts,Operas,,,,,
850778841,Achille e Patroclo,,Excerpts,Operas,,,,,
850601753,Achille in Sciro,,Excerpts,Operas,RobP,1.56,,,
850816655,Achille in Sciro,,Excerpts,Operas;Scenes,,,,,
850617343,Achille in Sciro,,Excerpts,Operas;Duets (voc.),,,,,
850817670,Achille in Sciro,,Excerpts,Operas;Recitatives;Cavatinas,,,,,
850601336,Achille in Sciro,,Excerpts,Operas,,,,,
850610032,Achille in Sciro,,Excerpts,Operas,,,,,
850797156,Achille in Sciro,,Excerpts,Operas,,,,,
850807939,Achille in Sciro,,Excerpts,Operas,,,,,
850796495,Achmet und Zenide,,Excerpts,Incidental music;Overtures,,,orch,,
850770991,Aci e Galatea,Arr,Excerpts,Operas,,,"V (2), pf",,
850816990,Aci e Galatea,,,Operas,,,,,
850624080,Acis and Galatea,,Excerpts,Oratorios;Overtures,HWV,49a,orch,,
850668214,Ad presepe vos pastores,,,Motets;Pastorales (voc.),,,,,
850616408,Ad te Domine levavi,,,Psalms,,,,,
850624398,Ad te levavi oculos,,,Psalms,,,,,
850811581,Adagio,Arr,,Movements,KV,617a,"vl (2), fl, tr",,"Komponist Mozart, Arr: Sciarrino, Salvatore, KV 356 nachprüfen (GK, ICCU-Import 2021-07)"
850811984,Adagio,Arr,,Keyboard pieces,,,,,
850637973,Adagio,,,Instrumental pieces,,,,,
850637975,Adagio,,,Instrumental pieces,,,,,
850639937,Adagio,,,Instrumental pieces,,,,,
850806163,Adagio,,,Variations,,,"fl, pf",,"fl Stimme zu 850806162 (GK, ICCU-Import 2021-07)"
850806477,Adagio,,,Variations,,,"fl, pf",,"pf Stimme zu 850806162 (GK, ICCU-Import 2021-07)"
850806162,Adagio,,,Variations,,,"fl, pf",,
850711799,Adagio,,,,,,,,
850804039,Adagio e Allegro,,,Keyboard pieces,,,,,
850612589,Adelaide di Borgogna,Arr,,Operas,,,,,
850605299,Adelia,Arr,Excerpts,Operas;Duets (voc.),,,,,
850605451,Adelia,Arr,Excerpts,Operas;Arias (voc.),,,,,
850605452,Adelia,Arr,Excerpts,Operas;Arias (voc.),,,,,
850605613,Adelia,Arr,Excerpts,Operas;Scenes;Duets (voc.),,,,,
850605614,Adelia,Arr,Excerpts,Operas;Cavatinas,,,,,
850605615,Adelia,Arr,Excerpts,Operas;Choruses;Cavatinas,,,,,
850685833,Adelia,Arr,Excerpts,Operas;Arias (voc.),,,,,
850701773,Adelia,,Excerpts,Operas;Arias (voc.),,,,,
850706454,Adelina,Arr,Excerpts,Farse;Overtures,,,pf,,"wahrscheinlich von Pietro Generali (GK, ICCU-Import 2021-07)"
850623414,Admeto re di Tessaglia,,Excerpts,Arias (voc.);Operas,,,,,
850623581,Admeto re di Tessaglia ,,Excerpts,Operas;Overtures,HWV,22,orch,,
850624251,Admeto re di Tessaglia ,,Excerpts,Operas;Overtures,HWV,22,orch,,
850778740,Adolphe et Clara,Arr,Excerpts,Operas;Overtures,,,,,
850781916,Adolphe et Clara,Arr,Excerpts,Operas;Arias (voc.),,,,,
850600339,Adoramus te Christe,,,Sacred songs,,,,,
850809722,Adoramus te Christe,,,Antiphons,,,,,
850810175,Adoramus te Christe,,,Motets;Sacred songs,,,,,
850610490,Adoramus te Christe,,,Sacred songs,,,,,
850770101,Adriano in Siria,,Excerpts,Operas;Arias (voc.),,,,,
850817697,Adriano in Siria,,Excerpts,Operas;Duets (voc.),,,,,
850807748,Adriano in Siria,,Excerpts,Operas;Duets (voc.),,,,,
850776698,Afferentur regi,,,Offertories,,,,,
850740006,Afferentur regi virginis post eam proxime ejus,,,Offertories,,,,,
850671320,Agnus Dei,,Excerpts,Masses,,,,,
850810932,Agnus Dei,,,Sacred songs,,,"Coro, orch",,
850600930,Agnus Dei,,,Responsories,,,,,
850765654,Agnus Dei,,,Masses,,,,,
850624077,Agrippina,,Excerpts,Operas;Overtures,HWV,6,orch,,
850670941,Ah dolente partita,,,Madrigals,,,,,
850602631,Ah mio bene,,,Insertions;Recitatives;Arias (voc.);Operas,,,,,"Einlagenredaktion! (GK, ICCU-Import 2021-07)"
850715397,Ah non lasciarmi,,,Arias (voc.),,,,,
850617199,Ah se di te mi privi,,,Duets (voc.),,,,,
850603481,Ah se mi scacci o cara,,,Duets (voc.),,,,,
850792195,Ahimè dov'è il bel viso,,,Madrigals,,,,,
850703513,Aida,Arr,Excerpts,Operas,HopV,62,orch,,
850703701,Aida,Arr,Excerpts,Operas,HopV,62,orch,,
850676221,Aida,Arr,Excerpts,Operas,HopV,62,"V (2), strings",,
850668550,Aida,Arr,Excerpts,Operas,HopV,62,winds,,
850689627,Aida,Arr,Excerpts,Operas,HopV,62,,,
850659113,Aida,Arr,Excerpts,Operas,HopV,62,,,
850659114,Aida,Arr,Excerpts,Operas,HopV,62,,,
850687041,Aida,Arr,Excerpts,Operas,HopV,62,,,
850687203,Aida,Arr,Excerpts,Operas,HopV,62,,,
850692764,Aida,Arr,Excerpts,Operas,HopV,62,,,
850659496,Aida,Arr,,Operas,HopV,62,,,
850669903,Aida,Arr,,Operas,HopV,62,,,
850658972,Aida,,Excerpts,Operas,HopV,62,,,
850685578,Aida,,Excerpts,Operas,HopV,62,,,
850685699,Aida,,Excerpts,Operas,HopV,62,,,
850687200,Aida,,Excerpts,Operas,HopV,62,,,
850667310,Aida,,,Operas,HopV,62,,,
850693765,Aida,,,Operas,HopV,62,,,
850603052,Air allemand,,,Airs (inst.),,,pf,,
850603053,Air italien,,,Airs (inst.),,,pf,,
850603051,Air suisse,,,Airs (inst.),,,pf,,
850603050,Air venitien,,,Airs (inst.),,,pf,,
850603202,Al monte della mirra vicino,,,Sacred songs,,,"V (4), org",,
850657707,Alceste,Arr,Excerpts,Operas;Scenes;Arias (voc.),GluckWV-online,1.46,,,
850799127,Alceste,,Excerpts,Operas;Overtures;Dances,GluckWV-online,1.46,strings,,
850611735,Alceste,,Excerpts,Operas;Arias (voc.),GluckWV-online,1.46,,,
850611736,Alceste,,Excerpts,Operas;Arias (voc.),GluckWV-online,1.46,,,
850611737,Alceste,,Excerpts,Operas,GluckWV-online,1.46,,,
850601319,Alceste,,Excerpts,Operas;Terzets (voc.),,,,,
850724931,Alceste,,,Operas,GluckWV-online,1.38,,,
850607848,Alceste,,,Operas,GluckWV-online,1.46,,,
850610511,Alceste,,,Operas,GluckWV-online,1.46,,,
850610512,Alceste,,,Operas,GluckWV-online,1.46,,,
850778264,Alceste,,,Operas,GluckWV-online,1.46,,,
850803846,Alceste,,,Operas,,,,,
850797425,Alceste,,,Cantatas,,,"V (2), vl (X)",,
850624793,Alcina,,Excerpts,Operas;Overtures,HWV,34,orch,,
850624794,Alcina,,Excerpts,Operas;Arias (voc.),HWV,34,orch,,
850623580,Alessandro,,Excerpts,Operas;Overtures,HWV,21,orch,,
850624419,Alessandro,,Excerpts,Operas;Overtures,HWV,21,,,
850624790,Alessandro,,Excerpts,Operas,HWV,21,,,
850624791,Alessandro,,Excerpts,Operas,HWV,21,,,
850777289,Alessandro e Timoteo,,Excerpts,Operas;Arias (voc.),,,,,
850779409,Alessandro e Timoteo,,Excerpts,Operas;Cavatinas,,,,,
850779486,Alessandro e Timoteo,,Excerpts,Operas;Rondos (voc.),,,,,
850779487,Alessandro e Timoteo,,Excerpts,Operas;Rondos (voc.),,,,,
850779488,Alessandro e Timoteo,,Excerpts,Operas;Arias (voc.),,,,,
850779292,Alessandro e Timoteo,,,Operas,,,,,
850797157,Alessandro e Timoteo,,,Operas,,,,,
850813797,Alessandro in Armozia,,,Operas,,,,,
850619514,Alessandro nell’Indie,,Excerpts,Operas;Arias (voc.),,,,,
850619512,Alessandro nell’Indie,,Excerpts,Operas;Duets (voc.),,,,,
850619513,Alessandro nell’Indie,,Excerpts,Operas;Duets (voc.),,,,,
850617350,Alessandro nelle Indie,,Excerpts,Operas;Arias (voc.),,,,,
